city,period_number,period_name,start_time,end_time,is_daytime,temperature_f,precip_pct,short_forecast,wind_speed,wind_direction,ingested_at,bronze_file
boston,1,Tonight,2026-05-23T18:00:00-04:00,2026-05-24T06:00:00-04:00,False,51,46,Cloudy then Chance Light Rain,3 to 9 mph,SE,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,2,Sunday,2026-05-24T06:00:00-04:00,2026-05-24T18:00:00-04:00,True,52,100,Light Rain,6 to 15 mph,E,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,3,Sunday Night,2026-05-24T18:00:00-04:00,2026-05-25T06:00:00-04:00,False,51,100,Light Rain,6 to 14 mph,NE,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,4,Memorial Day,2026-05-25T06:00:00-04:00,2026-05-25T18:00:00-04:00,True,71,48,Chance Rain Showers,6 mph,NW,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,5,Monday Night,2026-05-25T18:00:00-04:00,2026-05-26T06:00:00-04:00,False,56,4,Mostly Cloudy,3 mph,W,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,6,Tuesday,2026-05-26T06:00:00-04:00,2026-05-26T18:00:00-04:00,True,79,0,Mostly Sunny,2 to 7 mph,W,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,7,Tuesday Night,2026-05-26T18:00:00-04:00,2026-05-27T06:00:00-04:00,False,60,0,Partly Cloudy,6 mph,SW,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,8,Wednesday,2026-05-27T06:00:00-04:00,2026-05-27T18:00:00-04:00,True,84,29,Mostly Sunny then Slight Chance Showers And Thunderstorms,6 to 10 mph,W,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,9,Wednesday Night,2026-05-27T18:00:00-04:00,2026-05-28T06:00:00-04:00,False,57,27,Chance Showers And Thunderstorms,8 mph,NW,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,10,Thursday,2026-05-28T06:00:00-04:00,2026-05-28T18:00:00-04:00,True,71,18,Slight Chance Rain Showers,6 to 9 mph,N,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,11,Thursday Night,2026-05-28T18:00:00-04:00,2026-05-29T06:00:00-04:00,False,52,17,Slight Chance Rain Showers then Partly Cloudy,8 mph,N,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,12,Friday,2026-05-29T06:00:00-04:00,2026-05-29T18:00:00-04:00,True,68,30,Chance Rain Showers,7 to 10 mph,N,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,13,Friday Night,2026-05-29T18:00:00-04:00,2026-05-30T06:00:00-04:00,False,51,29,Chance Rain Showers,5 to 8 mph,SW,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,14,Saturday,2026-05-30T06:00:00-04:00,2026-05-30T18:00:00-04:00,True,68,16,Slight Chance Rain Showers,5 to 9 mph,NE,2026-05-24T00:27:18.210275+00:00,forecast_20260524T002717Z.json
boston,1,Today,2026-05-24T09:00:00-04:00,2026-05-24T18:00:00-04:00,True,52,100,Rain,6 to 12 mph,E,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,2,Tonight,2026-05-24T18:00:00-04:00,2026-05-25T06:00:00-04:00,False,52,100,Rain,3 to 10 mph,E,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,3,Memorial Day,2026-05-25T06:00:00-04:00,2026-05-25T18:00:00-04:00,True,71,65,Light Rain Likely,2 to 7 mph,SW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,4,Monday Night,2026-05-25T18:00:00-04:00,2026-05-26T06:00:00-04:00,False,57,5,Mostly Cloudy,1 to 5 mph,W,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,5,Tuesday,2026-05-26T06:00:00-04:00,2026-05-26T18:00:00-04:00,True,82,1,Partly Sunny,1 to 7 mph,SW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,6,Tuesday Night,2026-05-26T18:00:00-04:00,2026-05-27T06:00:00-04:00,False,63,0,Partly Cloudy,7 mph,SW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,7,Wednesday,2026-05-27T06:00:00-04:00,2026-05-27T18:00:00-04:00,True,88,19,Mostly Sunny then Slight Chance Rain Showers,6 to 10 mph,W,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,8,Wednesday Night,2026-05-27T18:00:00-04:00,2026-05-28T06:00:00-04:00,False,59,17,Slight Chance Rain Showers then Partly Cloudy,8 mph,NW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,9,Thursday,2026-05-28T06:00:00-04:00,2026-05-28T18:00:00-04:00,True,74,14,Mostly Sunny,8 mph,NW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,10,Thursday Night,2026-05-28T18:00:00-04:00,2026-05-29T06:00:00-04:00,False,54,15,Partly Cloudy then Slight Chance Rain Showers,7 mph,NW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,11,Friday,2026-05-29T06:00:00-04:00,2026-05-29T18:00:00-04:00,True,69,30,Chance Rain Showers,6 to 10 mph,N,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,12,Friday Night,2026-05-29T18:00:00-04:00,2026-05-30T06:00:00-04:00,False,52,28,Chance Rain Showers then Partly Cloudy,8 mph,N,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,13,Saturday,2026-05-30T06:00:00-04:00,2026-05-30T18:00:00-04:00,True,67,11,Mostly Sunny,7 to 10 mph,N,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,14,Saturday Night,2026-05-30T18:00:00-04:00,2026-05-31T06:00:00-04:00,False,52,11,Partly Cloudy,7 mph,NW,2026-05-24T14:06:19.847214+00:00,forecast_20260524T140618Z.json
boston,1,Memorial Day,2026-05-25T06:00:00-04:00,2026-05-25T18:00:00-04:00,True,71,91,Rain Showers,2 to 9 mph,N,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,2,Tonight,2026-05-25T18:00:00-04:00,2026-05-26T06:00:00-04:00,False,57,0,Partly Cloudy,5 to 8 mph,W,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,3,Tuesday,2026-05-26T06:00:00-04:00,2026-05-26T18:00:00-04:00,True,81,0,Mostly Sunny,5 to 14 mph,S,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,4,Tuesday Night,2026-05-26T18:00:00-04:00,2026-05-27T06:00:00-04:00,False,64,0,Mostly Clear,6 to 14 mph,SW,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,5,Wednesday,2026-05-27T06:00:00-04:00,2026-05-27T18:00:00-04:00,True,86,27,Mostly Sunny then Chance Showers And Thunderstorms,6 to 10 mph,W,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,6,Wednesday Night,2026-05-27T18:00:00-04:00,2026-05-28T06:00:00-04:00,False,59,27,Chance Showers And Thunderstorms then Partly Cloudy,5 to 8 mph,NW,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,7,Thursday,2026-05-28T06:00:00-04:00,2026-05-28T18:00:00-04:00,True,72,29,Chance Rain Showers,6 to 10 mph,N,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,8,Thursday Night,2026-05-28T18:00:00-04:00,2026-05-29T06:00:00-04:00,False,53,21,Slight Chance Showers And Thunderstorms then Partly Cloudy,7 mph,N,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,9,Friday,2026-05-29T06:00:00-04:00,2026-05-29T18:00:00-04:00,True,67,29,Chance Rain Showers,5 to 9 mph,NE,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,10,Friday Night,2026-05-29T18:00:00-04:00,2026-05-30T06:00:00-04:00,False,53,36,Chance Rain Showers,7 mph,SW,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,11,Saturday,2026-05-30T06:00:00-04:00,2026-05-30T18:00:00-04:00,True,67,35,Chance Rain Showers,7 to 13 mph,NW,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,12,Saturday Night,2026-05-30T18:00:00-04:00,2026-05-31T06:00:00-04:00,False,51,28,Chance Rain Showers,7 to 12 mph,NW,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,13,Sunday,2026-05-31T06:00:00-04:00,2026-05-31T18:00:00-04:00,True,67,19,Slight Chance Rain Showers,9 mph,N,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
boston,14,Sunday Night,2026-05-31T18:00:00-04:00,2026-06-01T06:00:00-04:00,False,52,17,Slight Chance Rain Showers then Partly Cloudy,7 mph,SW,2026-05-25T11:00:07.795041+00:00,forecast_20260525T110006Z.json
chicago,1,Today,2026-05-23T10:00:00-05:00,2026-05-23T18:00:00-05:00,True,61,8,Areas Of Fog,10 mph,NNE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,2,Tonight,2026-05-23T18:00:00-05:00,2026-05-24T06:00:00-05:00,False,54,40,Mostly Cloudy then Chance Showers And Thunderstorms,5 to 10 mph,E,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,3,Sunday,2026-05-24T06:00:00-05:00,2026-05-24T18:00:00-05:00,True,65,39,Chance Showers And Thunderstorms then Partly Sunny,5 to 10 mph,ENE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,4,Sunday Night,2026-05-24T18:00:00-05:00,2026-05-25T06:00:00-05:00,False,58,3,Partly Cloudy,0 to 5 mph,SE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,5,Memorial Day,2026-05-25T06:00:00-05:00,2026-05-25T18:00:00-05:00,True,77,1,Sunny,5 to 10 mph,SSE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,6,Monday Night,2026-05-25T18:00:00-05:00,2026-05-26T06:00:00-05:00,False,62,2,Partly Cloudy,5 to 10 mph,S,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,7,Tuesday,2026-05-26T06:00:00-05:00,2026-05-26T18:00:00-05:00,True,76,5,Mostly Sunny,5 to 10 mph,SE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,8,Tuesday Night,2026-05-26T18:00:00-05:00,2026-05-27T06:00:00-05:00,False,66,22,Mostly Cloudy then Slight Chance Rain Showers,5 to 10 mph,E,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,9,Wednesday,2026-05-27T06:00:00-05:00,2026-05-27T18:00:00-05:00,True,70,31,Chance Rain Showers,5 to 10 mph,NE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,10,Wednesday Night,2026-05-27T18:00:00-05:00,2026-05-28T06:00:00-05:00,False,62,29,Chance Showers And Thunderstorms,5 to 10 mph,NNE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,11,Thursday,2026-05-28T06:00:00-05:00,2026-05-28T18:00:00-05:00,True,68,18,Slight Chance Rain Showers,10 to 15 mph,NNE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,12,Thursday Night,2026-05-28T18:00:00-05:00,2026-05-29T06:00:00-05:00,False,59,13,Partly Cloudy,10 to 15 mph,NE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,13,Friday,2026-05-29T06:00:00-05:00,2026-05-29T18:00:00-05:00,True,66,9,Mostly Sunny,10 to 20 mph,NNE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,14,Friday Night,2026-05-29T18:00:00-05:00,2026-05-30T06:00:00-05:00,False,58,9,Partly Cloudy,10 to 20 mph,NE,2026-05-23T15:44:30.168121+00:00,forecast_20260523T154429Z.json
chicago,1,Today,2026-05-23T09:00:00-05:00,2026-05-23T18:00:00-05:00,True,61,8,Areas Of Fog,5 to 10 mph,NNE,2026-05-23T15:17:33.445080+00:00,forecast_20260523T151732Z.json
chicago,1,Tonight,2026-05-23T19:00:00-05:00,2026-05-24T06:00:00-05:00,False,54,47,Patchy Fog,5 to 10 mph,ESE,2026-05-24T00:27:21.871246+00:00,forecast_20260524T002720Z.json
chicago,2,Sunday,2026-05-24T06:00:00-05:00,2026-05-24T18:00:00-05:00,True,60,50,Chance Showers And Thunderstorms then Partly Sunny,5 to 10 mph,NNE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,3,Sunday Night,2026-05-24T18:00:00-05:00,2026-05-25T06:00:00-05:00,False,57,1,Mostly Clear,5 mph,SSE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,4,Memorial Day,2026-05-25T06:00:00-05:00,2026-05-25T18:00:00-05:00,True,71,1,Sunny,5 to 10 mph,SSE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,5,Monday Night,2026-05-25T18:00:00-05:00,2026-05-26T06:00:00-05:00,False,62,2,Partly Cloudy,5 to 10 mph,SSE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,6,Tuesday,2026-05-26T06:00:00-05:00,2026-05-26T18:00:00-05:00,True,77,5,Mostly Sunny,5 to 10 mph,ESE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,7,Tuesday Night,2026-05-26T18:00:00-05:00,2026-05-27T06:00:00-05:00,False,62,25,Mostly Cloudy then Chance Rain Showers,5 to 10 mph,ESE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,8,Wednesday,2026-05-27T06:00:00-05:00,2026-05-27T18:00:00-05:00,True,66,37,Chance Rain Showers,5 to 10 mph,ENE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,9,Wednesday Night,2026-05-27T18:00:00-05:00,2026-05-28T06:00:00-05:00,False,58,27,Chance Rain Showers,5 to 10 mph,NNE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,10,Thursday,2026-05-28T06:00:00-05:00,2026-05-28T18:00:00-05:00,True,66,23,Slight Chance Rain Showers then Partly Sunny,5 to 15 mph,NNE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,11,Thursday Night,2026-05-28T18:00:00-05:00,2026-05-29T06:00:00-05:00,False,57,8,Mostly Cloudy,10 to 15 mph,NE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,12,Friday,2026-05-29T06:00:00-05:00,2026-05-29T18:00:00-05:00,True,69,9,Partly Sunny,10 to 15 mph,NE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,13,Friday Night,2026-05-29T18:00:00-05:00,2026-05-30T06:00:00-05:00,False,57,6,Partly Cloudy,10 to 15 mph,NE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,14,Saturday,2026-05-30T06:00:00-05:00,2026-05-30T18:00:00-05:00,True,70,6,Mostly Sunny,10 to 15 mph,NNE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,1,Tonight,2026-05-23T20:00:00-05:00,2026-05-24T06:00:00-05:00,False,53,47,Patchy Fog,5 to 10 mph,ESE,2026-05-24T01:19:45.140914+00:00,forecast_20260524T011944Z.json
chicago,1,Today,2026-05-24T07:00:00-05:00,2026-05-24T18:00:00-05:00,True,66,94,Patchy Fog,5 mph,NE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,2,Tonight,2026-05-24T18:00:00-05:00,2026-05-25T06:00:00-05:00,False,58,0,Patchy Fog,5 mph,SE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,3,Memorial Day,2026-05-25T06:00:00-05:00,2026-05-25T18:00:00-05:00,True,75,1,Patchy Fog then Sunny,5 to 10 mph,SSE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,4,Monday Night,2026-05-25T18:00:00-05:00,2026-05-26T06:00:00-05:00,False,62,1,Mostly Clear,5 to 10 mph,S,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,5,Tuesday,2026-05-26T06:00:00-05:00,2026-05-26T18:00:00-05:00,True,73,2,Mostly Sunny,5 to 10 mph,SE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,6,Tuesday Night,2026-05-26T18:00:00-05:00,2026-05-27T06:00:00-05:00,False,66,20,Mostly Cloudy then Slight Chance Rain Showers,5 to 10 mph,ESE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,7,Wednesday,2026-05-27T06:00:00-05:00,2026-05-27T18:00:00-05:00,True,72,24,Slight Chance Rain Showers then Slight Chance Showers And Thunderstorms,5 to 10 mph,NE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,8,Wednesday Night,2026-05-27T18:00:00-05:00,2026-05-28T06:00:00-05:00,False,61,15,Slight Chance Showers And Thunderstorms then Mostly Cloudy,5 to 10 mph,NNE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,9,Thursday,2026-05-28T06:00:00-05:00,2026-05-28T18:00:00-05:00,True,69,11,Mostly Sunny,10 to 15 mph,NNE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,10,Thursday Night,2026-05-28T18:00:00-05:00,2026-05-29T06:00:00-05:00,False,59,6,Partly Cloudy,10 to 15 mph,NE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,11,Friday,2026-05-29T06:00:00-05:00,2026-05-29T18:00:00-05:00,True,67,7,Mostly Sunny,10 to 15 mph,NE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,12,Friday Night,2026-05-29T18:00:00-05:00,2026-05-30T06:00:00-05:00,False,58,7,Partly Cloudy,10 to 15 mph,NE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,13,Saturday,2026-05-30T06:00:00-05:00,2026-05-30T18:00:00-05:00,True,66,5,Mostly Sunny,10 to 15 mph,NE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
chicago,14,Saturday Night,2026-05-30T18:00:00-05:00,2026-05-31T06:00:00-05:00,False,59,6,Mostly Clear,5 to 15 mph,ENE,2026-05-24T14:06:31.997539+00:00,forecast_20260524T140630Z.json
